,AAP,ABBV,ABT,ACN,AGN,AIG,ALL,AMGN,AMZN,AXP,BA,BAC,BIIB,BK,BLK,BMY,C,CAT,CELG,CL,CMCSA,COF,COP,COST,CSCO,CVS,CVX,DHR,DIS,DUK,EMR,EXC,F,FB,FDX,FOX,FOXA,GD,GE,GILD,GM,GOOG,GOOGL,GS,HAL,HD,HON,IBM,INTC,JNJ,JPM,KMI,KO,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MON,MRK,MS,MSFT,NEE,NKE,ORCL,OXY,PCLN,PEP,PFE,PG,PM,PYPL,QCOM,RTN,SBUX,SLB,SO,SPG,T,TGT,TWX,TXN,UNH,UNP,UPS,USB,USD,UTX,V,VZ,WBA,WFC
PYPL,-0.0015638452891925665,-0.00016946878961383781,0.0002436749589862303,0.0007974620391575478,-0.00016303558507446147,0.00017642497386371933,7.496961773033801e-05,-0.00033147222710827574,0.000827915321577093,-0.0001861000571763439,0.0008659460619848612,-0.0010225968950318086,0.0004059135198431761,-0.0006555261207241103,2.9246850623705815e-05,-0.00011963573613677922,-0.0003942200763062001,0.0007426581932070094,-0.0012278977861252456,0.00046974122051856795,-0.00034968235153461205,-7.2554209249345705e-06,-0.0007912959829910883,0.00015253259250299045,0.00014381408394437248,-0.00011698820459094766,-0.0002674256263166127,-0.000341520147260087,-0.0004843656137921322,0.0006854847969191515,-0.00031325042741788505,0.00046661552419854365,-8.600407328945076e-05,0.001128548221146889,-0.000471331325468888,-0.0006609879694980327,-0.0006640831267755409,-0.0003005385555896798,-0.001849084849753238,0.00012095757170469781,-0.00021219909823731224,0.001144313430403966,0.0012425926258877778,-0.0008754990382983374,-0.0017933084223911771,-0.0003158061574922403,0.00014622744510960268,-0.0010311336078032138,0.0007504697159069451,0.00038386079058596743,-0.000684057409367483,-0.000731512357857236,0.00043032764565163837,1.843961524297226e-06,-0.0001309037383749475,-0.000924815293436587,0.0013028768198610743,0.0007111507964661433,0.0008694745939966233,-2.372978824932605e-05,-0.00042492445403549266,0.00023429308525124953,-0.0002660538852041203,-0.0004508806182899514,-0.0008209578318619449,-0.0007493181443065693,0.0007916490320970766,0.0009331037677146824,-5.058801706204506e-05,-0.0002176411286737079,-0.0004887936121170812,0.001246529489208758,0.0005610710700489291,-0.00034721001204344386,5.400466932696972e-05,9.609490766732613e-05,0.002901390759158721,0.001055721506587849,-0.0003198317056562984,-5.931291049812756e-05,-0.0009151427006604098,0.0005101712738283525,-0.0007201107022767916,-0.0013129098310594876,0.0005229530999219323,1.3197648887372344e-05,4.949001367389119e-05,0.00011838990928313108,-0.00046326637501079053,-0.0005341297141063638,-0.000510746256131749,0.0016992661500957263,-8.397075484626104e-05,0.0008851512616021728,-0.00016932586490490446,-0.0004824112284756331,-0.001207822427805993
QCOM,0.0019094488521657989,0.0011750687703492987,0.0011848028531289514,0.00019591475727366524,0.0009970517410187632,0.0005370752569463047,0.0003108542771660247,0.0001483213061250562,-0.00022866932120454528,0.001347810055920806,0.00022010337409655547,0.0007612239445809486,0.0021596672634083105,0.0009374615673259796,0.0009290922340671533,0.001284059429598581,0.0013873655051940862,0.0009419519465809397,0.0025807272192321456,0.0008262307256456916,3.389833955813225e-05,0.0012688866909916026,-0.00022176458754174182,0.0006996371183024264,0.0020862131548360463,-4.209260678875874e-05,0.0005422491833639591,0.00023600163064508737,-0.0005069004682083111,0.0002590908558526368,0.00016466636493706069,0.0003919702241194219,0.0008945475040195879,-0.0012196372135357648,0.00091484255440492,-0.001226761154521179,-0.0011930461906593558,0.0006496589827539379,0.00041343855609416304,6.323512953740279e-07,0.0003543988465865376,0.0005517570273824003,0.0007644775900184581,0.0009376756951476452,-3.335501485208274e-05,-0.0004939918200954747,-0.00029526455799764705,0.0009424979389545926,0.0006437935036216356,0.0005058585566940184,0.000480074043990861,0.0016620947386936926,-0.00027094428086661524,2.293758513823097e-05,0.0004983239149937712,-0.0007056776316430334,0.0011569741510861534,-0.00112649731346794,0.0006848830486323174,-0.0004576276627211101,0.0002734444140604959,0.0006115233656230941,4.253160678068906e-05,0.0009393233495362993,0.0006810228088875836,0.0013602867461431243,0.00017748188688941578,-0.00025307241570126927,-0.001165361452012616,-0.00048120071667568976,9.506629601099993e-05,0.002688876141746516,0.0005948410659870586,0.001296905286906814,1.7354795552403634e-05,0.0002166880346171971,0.001055721506587849,0.006693465414576387,-0.000136606386575655,4.674987527227204e-05,0.00010205723397332712,-0.00013238692202478493,0.0006452006645524499,-4.788632140429932e-05,0.0014389346913261784,0.00043551817342972146,0.0010119531290231527,0.00048540746552771776,0.0010731795116226493,0.00037237897063805315,2.8610532874500326e-05,0.006798387902231058,0.0012501701034038806,-7.148348119127616e-05,0.0006011893733928228,-8.004683461207177e-05,-0.0003822805899843285
RTN,0.0011889342919156407,0.00021944569536813587,-1.1005891720926734e-05,0.0002237697227441404,-0.0001934968965833417,-7.388952155557717e-05,0.00019271615273981055,0.0006047511337397567,-0.0005972532408288931,-0.00028127027110793425,0.0004929545488175846,0.0007057280106243949,0.0005105530998973268,0.0005494464243598579,0.0004781697580956269,0.0013993719427188296,0.00046582514813433786,0.0004892235166237579,0.0011569884215307895,0.00019350861439055943,0.0008940207635279162,0.0001662614063172645,-0.00019302945805553003,0.0004482003698254036,-0.00038321584388622236,-0.00016832804569632455,1.4564968014068768e-05,-7.48763093429632e-05,-0.00018646283936761605,-0.0002862077331079951,0.00026571314918335636,-0.00036397034307831324,4.847612027127272e-05,-0.00020338534871969328,0.00012722760448675586,-0.00023425553230690355,-0.0003078530790490603,0.0011330928365870048,0.0004383063052435252,4.720417682715273e-05,0.0005665619961285064,4.136662405921124e-05,5.848331561724362e-06,0.0007982323372286272,0.00047941062826024455,0.0004321810648575006,0.00030892150206547495,-0.0004501140264283433,-0.000598148690796376,1.3356504184323418e-06,0.00030290224038394037,0.00023733348087592252,-0.00019227903679188985,-0.0002746085826964885,0.0009807164450700363,0.0003612705617276748,-0.0001908926274198229,0.0003569852594231824,-0.00040058823376416786,-0.00043156222201044586,0.00033469232989126094,7.82551996513242e-05,-0.0002904665700065575,0.00022654077631577998,0.0007907260797967438,0.0008922847532428472,-0.00021154139672491563,-0.0002998110173248853,-6.370995212076246e-05,5.2772865516064854e-05,0.00032699552585103547,-0.0004698435961148889,-0.00018545738564230675,0.00042126607865547916,3.476593047058724e-05,5.464161668841647e-05,-0.0003198317056562984,-0.000136606386575655,0.0014600331235515135,0.0009454565786398608,0.0006002481232557104,-0.0004037410419471319,-0.00030217575706420713,0.0004973340723679857,0.0008434799735108785,0.0001338318635997316,0.00023749384274111436,0.0003268656279872125,0.0005060361988913426,0.00046289540119720133,0.000440489507041946,0.0005889878928369916,3.780946491476092e-05,-4.82445673960737e-05,0.0005889315459500954,0.0004988716064939227,0.0005056100874177302
SBUX,0.0017736704751919994,-0.00015828927260000227,5.151829926767593e-05,0.0004420993004697691,-0.0006296625699916897,-5.890115730106782e-05,0.0003828555125697504,-0.0002165333239790638,-0.0003655576969484277,-0.0006345102208845291,-0.0005446197076724817,0.0005556478865934361,-0.0008811622124575559,-0.0004814578911844262,0.0003639370105056418,0.00031886718707556177,-0.00024992478880863327,0.0007441958395415946,-0.0005676786491113597,0.00047943666749190774,0.0010602991991938225,-0.00022280587422394786,-0.0005156497713553806,0.0009885268589938142,-0.0003450065528073567,-0.00048337072744563227,-0.0003420458385567851,0.0002787506078422193,-6.978196434200897e-05,0.0005169125575059928,0.0005186865908873801,0.00014671309255482532,-0.00028851292677049476,-0.0002779528884606074,0.00013566154661953704,-0.00019323613616905488,-0.00031935248523962806,0.0009843563627664424,0.0003376513919638413,-0.00107500631833271,0.0001251632613109207,0.0005704300958462341,0.0005918097429933823,0.0006201564115357875,-0.0002705806503286011,0.0007288341249781949,0.00044561469894849293,0.000120529272757468,0.0001391511680640589,0.00028888145920818694,-7.885782316265097e-05,-0.0001436306126330349,0.0001863619869833428,-0.0005285330650162778,0.0006309897082928496,0.0005330095406963671,-0.00022074080106760887,0.0009618867159294904,-0.00018908579914417607,-0.00012750857423115704,0.0003443794085054644,0.0007534735403498496,0.0007521294319912837,-0.00045228535695537696,0.00026857860835736037,0.0002974475494241987,0.00045744633682093575,0.00017313304244374517,0.0001773954408254915,0.00048680001120623235,-0.0004542106784116703,-0.00039723576073864657,0.00022324746409587372,-0.00011871317267388368,-4.530235453316865e-05,0.0004059422008587398,-5.931291049812756e-05,4.674987527227204e-05,0.0009454565786398608,0.0022355673842462203,-8.823434486759284e-05,0.00040735109030832416,-5.382872143216112e-05,0.0001732948302208201,0.0008989278175008888,0.00029351763939869434,0.000523716004317515,0.000643265979779635,0.0005255943887195017,0.00039138834077914937,0.00016230406092543616,0.0007984052658693692,0.00029428614400712805,-0.0001854544003440667,0.0005804660790144296,0.0004953059308875599,0.00020770180484836693
SLB,0.002662323088195095,0.0007930578169234967,-0.0007525498160972151,-2.374254048810964e-05,-0.0012794393598320071,0.00038144573765513116,-4.227598947589148e-05,0.000335536321103156,-0.0005045083343515767,0.00020636492533267304,0.0006841948923739525,0.0011480433412314095,-0.00039842474039763137,0.0007984964065037209,0.000642332461578522,0.0007463528332028069,0.0008550491441060979,0.0006988956324649277,0.0007891958962649839,-2.483816225969447e-05,0.0006279037926281121,0.0012289429450884294,0.002558951709102481,0.0001061996164878248,-0.0002677038388156083,0.0001400468601209337,0.0015199735516249126,0.00012621397703294288,0.0009784429827198854,-0.0006557444110613201,0.0008629510316080443,0.00020056846145701006,0.00041819382666215136,-0.00021191470455805147,0.0004205721489241607,0.0009600847095309525,0.001024341903669089,0.001182626499451702,0.0004733795991089565,-0.0007417693180307297,0.0007251389199558019,-0.0008721020658488936,-0.0009125063545741294,0.0013723632962378677,0.0039116217355289595,0.0002681749600923467,0.0002209141733252297,1.0767779767929296e-05,-0.000105653505012364,-0.00012163649944537166,0.0007334370411628388,0.003090257802425337,-0.0005451256052961572,0.0004795384625641096,0.0005916724821107248,0.0005196071189203804,-0.0002722891968002192,-0.0006035269879487057,0.00015969472560143833,-0.0003051590770260348,0.001063593741251715,0.00011557547374635436,-5.404240662703301e-06,-0.00019714196233354918,0.0008678044540040799,0.0014267606254900432,-0.00102923397783617,-0.0006921373613743253,7.172946887609975e-06,-0.0003312210836465243,0.002089124562824731,0.00032217427528374734,-0.0003905374285463591,0.0008017391210438159,-0.00020998408113369457,-0.000561072739235398,-0.0009151427006604098,0.00010205723397332712,0.0006002481232557104,-8.823434486759284e-05,0.0030443447262252883,-0.0002884799675296945,0.0003681337375338257,0.001430092262946838,0.0012930699978139267,0.0010648410950457197,0.0006891495409697899,4.971364993107763e-05,0.0017155194776315441,0.0008749458272307809,0.0009947044584373028,-4.42960216782682e-05,8.039014013333076e-05,-0.00044774328751381653,0.0009132763759508488,-4.182583333014408e-05,0.0010772276129267307
SO,8.64909355669682e-06,-0.0004697268349314382,0.00033999107752129206,0.000526652077971733,-0.00040122349713502887,-0.0002008472197588024,0.0003214033572481629,-0.0003785113158845853,0.00028251198657425116,-0.0007557807198785197,6.162355296294102e-05,-0.0015416206549141497,-0.0013916743256830587,-0.001382468881431435,-0.0004107740713099542,1.7021598366228513e-05,-0.0013555236033676655,-0.0002525687900016004,-0.0018861583193462222,0.0010072346516283512,-0.00037943093105599466,-0.0010521027853981132,-0.00012862979150958905,0.0008415169807439117,0.0001591824578401308,0.00034763527333429454,0.00035110997716030927,0.0002529688844855529,-0.00031038730488759143,0.0017768960919060971,-0.00012542700084688813,0.001516907124292697,-0.00035419879450166293,0.0005558448375327103,-0.0007145502786823675,-0.0006599782277340778,-0.0006269412801878959,-0.0010686180157022732,-0.00017520904328928967,-0.0008332001970851214,-0.0007702513350194034,0.0006340546984282389,0.0006535272843645031,-0.0009905993362842142,-0.0004540453893945016,2.3363612249630507e-05,0.000270098352021462,0.0002779232082724715,0.0009414180445576814,0.0007825374912315668,-0.0009904298264815797,-0.001539540301210947,0.0007561953090795226,0.000694979263020704,-0.0001545562061901459,0.00024772775546707637,0.00020787634303448012,0.0004907632004611559,0.0007045604941082669,0.0006233676446103043,-0.0010819563272449627,0.00033821857197420866,0.0010106241012338454,-0.0008051279675603605,-0.00042736572236409814,-0.001818066368554324,0.0005941499026381874,0.0015061403507544804,-8.465464693381838e-05,3.8958956580191565e-05,-0.0005986882280532228,-0.0004313777491754733,0.0008572142195459136,-0.00019713579727087402,0.0005550147391808641,0.0009731495792985355,0.0005101712738283525,-0.00013238692202478493,-0.0004037410419471319,0.00040735109030832416,-0.0002884799675296945,0.0017386479748740153,0.0007440213529843225,0.0004902927847353013,-0.00017041026071946722,0.00017868192459095854,0.00031391412702174354,-4.672099024087881e-06,-0.0009215115605214947,-0.00023214904377475435,-0.0006223388756726529,0.00043412681704269984,-0.00013086409605002274,0.00023376781981307706,0.0010192276285764695,0.00033236811110182315,-0.0009149220225050149
SPG,0.0014589782967325798,0.0011837888933363034,0.001292513424223236,-1.646847215506891e-05,0.0009503888192903823,-0.0006563574870673085,0.0003137591696886098,0.0014276806004642915,-0.0004586029365385014,0.0005127603291432581,0.00039576161541056155,-7.66100317272021e-05,0.0003379493423063478,-0.0006327884030962661,6.82323551924516e-05,0.0009761552100016649,-0.0003972721666795769,0.0008162077989426743,0.0013955222203659917,0.0005797304180554723,-3.739498988015745e-05,0.00011913318684451836,0.000172015654836438,0.0006489958032092455,0.001118413828991388,0.001074893412798469,0.0007244610028128961,0.0004480169225169194,0.0001033543297560633,0.0009132368913079992,0.0009132207615451643,0.0009437026070740304,0.0004054067934339137,-0.00034836912995376515,0.0004678029346482764,-0.00022052635864120248,-0.00016197374184518708,-0.0003782710910642554,0.0009011831957751259,0.0002944040491394578,0.00012706749101306852,-0.0004958590183946456,-0.00041132511280056477,2.7218985153694278e-05,0.0004777550079085568,0.00037375100193306874,0.00041505673812970505,0.001286982926699333,0.0005438633502547119,0.0006609514520045293,0.00019558369217364312,0.0005646597278553117,-3.556716108529472e-05,0.0011032306663848511,6.684646807585297e-05,0.0008064093042216249,-0.0004012261460260502,-0.0002621873909875107,-0.0003634433859538162,0.000843385074518358,-0.00023744553155168453,0.0005539920496324623,0.0006565744644233997,-0.0003365119449867551,0.0004168184566930052,-0.00023890346728013567,-0.00015111627718975294,0.00034909617277278774,0.0007567315045430135,0.0005750776644502843,-0.00024577265611987767,0.000757165434614136,0.0003440739813692013,0.0008021658822217015,0.0005234306149352266,0.00036171004798007516,-0.0007201107022767916,0.0006452006645524499,-0.00030217575706420713,-5.382872143216112e-05,0.0003681337375338257,0.0007440213529843225,0.00239523507709567,0.0013684415254544603,0.000608498684029325,-0.00015917591076975663,0.00016132999420891408,0.0005831812091022554,0.0007963666614454768,0.000471012283983486,-0.0001482805466747253,-0.0007703592691604876,0.0006632841660267842,-0.0005560678443950199,0.0010433623396400812,0.00062462338966915,0.00024166641222219006
T,0.0027182054390012555,0.0009332422353525698,0.00021250123333719343,-0.00010284039843782497,0.001180209048034855,-0.0008954192175859742,0.0005329329640285731,0.0008911461814999187,-0.0011585096419503176,-0.000995242919297654,-9.760093944579264e-05,-0.001035069562186038,-0.0007517219719208329,-0.0007671612374990189,-0.00010495425677412205,0.0016395902552538623,-0.0007411171922453622,6.17004454017357e-05,0.0016169027634241016,0.0005570416562098417,0.000883380053789496,-0.0008072375385369231,0.0003318508601471644,0.0008484724794370531,6.893701945415258e-05,0.0011413397831873818,0.0008375145937930331,-0.00026150835662029507,0.0003870752877938357,0.0006095456730154305,0.0006906614941364049,0.0009348897376145317,-0.00030505772044970555,-0.000823901764622189,-0.00027284580911067296,-0.00018997477377562998,-0.00018352205689596508,0.0001698073598630508,0.0017694945350650157,0.00014587551603195353,-0.0005717012273454737,-0.0007582993493852665,-0.0007620793858430319,-0.00027509290891962316,0.0016084237381179289,0.00041339382625595056,0.0004756298214926711,0.00035942236456131503,-8.565297745697033e-06,0.00031089320634214955,-0.000343490478249502,0.0010371172845312243,3.8062645973654886e-05,0.001258604216987313,0.0002507393968264145,0.000902916514261337,-0.0009956451602329722,-0.00018469933263169332,-2.5222693250183194e-05,-3.7365142237041615e-05,-0.0008277847021804354,0.00023895618227305667,0.00037374380730401173,-0.0005156234705713189,0.0009891097837092517,-0.0007941490925086487,-0.000867499019316324,9.258972605831981e-05,-0.00026974067626249173,-0.00016272381672412557,0.00024182979328166013,-0.0005174294291178711,0.00025411949874411754,0.0007216116249909737,0.0007410716319425682,0.0005309230790113342,-0.0013129098310594876,-4.788632140429932e-05,0.0004973340723679857,0.0001732948302208201,0.001430092262946838,0.0004902927847353013,0.0013684415254544603,0.003073132515137758,0.0007619174892290602,-7.84861971326351e-05,0.0001506352428752377,9.351616315725401e-05,0.0006028300839364388,0.0006707378669505542,-0.0003574167794509913,0.00014544200921173944,4.158592742812503e-05,-0.000724659637124147,0.0022939359809985207,0.0009799924144889348,-0.00027634024924288856
TGT,0.0026563467575904847,0.0007011289151435512,4.471904191976184e-05,1.7909958654905899e-06,-0.0009778852494713264,-9.07922684420796e-05,-6.928139544209974e-06,-0.00026443605812703254,-0.0010852641539152027,0.0006575363507302833,0.0014325606095763601,0.0009939267995642833,0.00038404468209611407,0.000395413185503912,0.0008684579332724092,0.001759700494789382,0.0004488548350512179,0.002854894376618687,0.0014790885223936324,-0.0004869051180786501,0.0009676013346686741,0.001096168762044882,0.0006581320722645263,0.0007423460417335108,0.00010970379699591622,-3.9933749552283324e-05,0.000925128795709617,5.639918900805316e-05,0.0005497123298217232,-0.00024121615355970414,0.0017454963663291875,0.0007170513346292003,0.0006577824221498757,-0.0005725524459530804,0.0007813684106780898,0.00029115980341067163,0.00034834807842094975,0.001001921166324907,0.0005907071325742196,0.000277625329892069,0.0009567559769961767,-0.00012711239410766415,-8.463267005633533e-05,0.0015576412466800323,0.001348302359639394,0.0007437001369017521,0.00030438304103402674,2.4119499122089844e-05,0.0005154049997338243,-0.00014027234306670478,0.00042964813740024334,0.0014130601630550782,-0.00016314191957407536,-0.0010066510413837804,0.0010643970618703347,0.00036796521488385457,0.00026921117965997493,0.0002751856040390684,-0.0005136164634789118,-0.001294975313824675,0.0012256852657682063,0.0004612523243251988,-0.0007923051402100681,-0.001153345864989992,-0.0002495614890935707,0.00145272090226717,0.0001215192101577373,-0.0006349997671330113,-0.00010077499449521485,-9.108810303508978e-05,0.0007351544759437564,0.0015732283422043667,-0.0003816329737526931,-2.8498598071539068e-05,-0.0005463856245336966,-0.0012763526708622133,0.0005229530999219323,0.0014389346913261784,0.0008434799735108785,0.0008989278175008888,0.0012930699978139267,-0.00017041026071946722,0.000608498684029325,0.0007619174892290602,0.004377515747232883,0.00014899312164051332,0.0010533962416591903,0.0014395428186832504,0.001706515276442293,0.0011360742229709342,0.0005600622683825142,0.003413998659305229,0.0011943511087469311,-0.000667268408578721,0.0012644523777674973,0.0005418316740299716,0.0005186046832216002
TWX,0.0018385838103778431,-0.00018652701415785127,-0.0005315175247875757,0.0008046376617435347,-0.0006632294863015767,0.0010844580233854008,-7.906316936389972e-05,-8.578352621323653e-05,-0.000751356739046807,0.0003488397489202772,0.0006002001018587716,0.0012887214574536174,-5.8440877903600886e-05,0.0008494008413743583,0.00021553092429523051,-0.0004990267917147637,0.000992458611355987,-7.813731420618206e-05,0.0005819822754185613,0.0002219828582745686,0.0003531334788902672,0.0010225874478967812,0.001578788279047966,2.6485471475881876e-05,-0.0003685229245491954,0.0004522843469094984,0.0010021948331556912,-0.00016806676609766572,0.000517520358783191,0.0004052036082202304,-0.0001636525520370213,0.0005884918650764118,-0.0002687676173175202,0.0008045658500095411,0.0008353045719365469,0.0010868994959159555,0.0011198517329411542,0.0003817964052850164,6.509326450496678e-05,-0.00045500723256346496,0.00034889098611919723,0.00041549289072128183,0.00039824941652425393,0.0015795268019732093,0.001168496951696407,-0.00010105921922009024,0.00011435999240849682,6.221765314472859e-06,-0.0005845872383069607,-0.00022277625176955325,0.0007333558832073798,0.0011623065274402363,3.796536518671397e-05,-0.00011506325389860115,0.0001374480360911547,0.00014297641256423563,0.0005500922476330269,0.0002660498991011394,0.000414654963378529,-0.0005186992222994139,0.001585136867383406,-0.00013498594969266862,0.0004887517315784781,-0.0003569687424101092,0.0004144068490139505,0.0007922462765339128,0.00043738615953248743,0.00026152214272473034,8.294884058988494e-08,0.0004284746494345244,0.0005395040915428954,-0.0003296477061847998,0.00011759442517438809,0.00020820403320079593,3.65608985088542e-05,0.0002506823560286472,1.3197648887372344e-05,0.00043551817342972146,0.0001338318635997316,0.00029351763939869434,0.0010648410950457197,0.00017868192459095854,-0.00015917591076975663,-7.84861971326351e-05,0.00014899312164051332,0.002637845688237285,0.00033643923408619526,0.00029244130878731706,-0.00020677445476819213,0.00048621436969127965,0.0008581361577679579,-2.398205599772511e-05,-0.00024001292127588173,9.787817334139172e-05,0.0001221608030302177,0.0004531739067944577,0.0008636510323972373
TXN,0.001207218075769672,0.0005967284911204228,0.0011600932521704077,0.0005432646518998994,-5.609526154917814e-06,0.0008303555286374354,0.0002822773947488454,0.0002165999831709673,0.000672279612278181,0.0008976647755002238,0.0008224890482232197,0.0012067472374816006,0.0003484066456514976,0.00019796595072672446,0.0010347331387751616,0.00028328909876197147,0.0006149022687171363,0.00116297643933347,-0.00029260416585283854,-8.211389051575408e-05,0.0008393254437642978,0.0010937575516235974,0.0011964900070700207,0.0009712003008498467,0.0006281310213329957,-0.0006759196509318097,0.0003863284618553717,0.0008395212936528121,0.0004267095903233975,6.767963060175796e-05,0.0008971238869279865,0.0006910969967098194,0.0005473928883401424,0.0004493863974405727,0.000672820925721996,0.0003195825336641197,0.00018380889472404728,0.0005034283756816465,-0.00031934024012986634,-0.00030497886841899537,0.0011377410683882756,0.0010809336077277592,0.0011052476244936174,0.001008468772755965,0.0012534337764760625,0.0008464481378200953,0.0001827604293274595,0.0010202144300137945,0.0017951223245338674,4.921907637301966e-05,0.0003557354514861374,0.0012150533337215736,6.889610163732923e-05,0.0003394011625003534,0.0003828246411159006,0.0010249993694989696,0.0007744928542675027,-0.00010145271812947863,-3.684993702826501e-07,-0.00047066038359661885,0.0011640866884218687,0.000380197187242284,-0.0002860026741445334,0.00035622785146679993,-3.1654701109242134e-05,0.001258386984479795,0.0011911016817407452,-0.0001856899721300109,-0.0001685940424104885,0.00013296361184368183,0.0004042611753562777,0.00048579381782102524,0.00010703239497990375,0.00036835828802435377,-0.00027876065058584634,-0.0002964938188079635,4.949001367389119e-05,0.0010119531290231527,0.00023749384274111436,0.000523716004317515,0.0006891495409697899,0.00031391412702174354,0.00016132999420891408,0.0001506352428752377,0.0010533962416591903,0.00033643923408619526,0.0018833701469958579,0.00030458269773618975,0.0007810752277242967,0.00044591565875319486,0.0006193074956955756,0.00353153296280975,0.00025372626706172816,0.0005299477084330515,0.00045656376751548725,-0.0003632389374353706,0.0004907618619120868
UNH,0.0015402988530071405,0.00048586945308361435,0.0003075897825719538,0.00035687711112709084,-0.00034969120452126696,-6.181213698102331e-05,0.00020155076019103365,0.00014972545382914396,-7.941431453288317e-05,0.000905824069698076,0.0008752442561540784,0.0011286858744514446,0.0004541272135725935,0.00019072014283216563,0.00042331441494609527,0.0014213054345467665,0.0004816966937467598,0.0017881312236557036,0.0007886701595144352,-0.00044406695614626705,0.0009429119991693342,0.0007485516514422503,0.0007564168736695902,0.00027352203796222093,0.0002596517484994949,-0.00035010069318540025,0.0005172493479576523,0.0002371190205228041,0.0004840605595950319,0.00033951607570397054,0.0008342809717455868,0.0004235522397533038,0.0005315006021946882,-0.0004864399101450074,0.0008170554784903394,0.0004757908556211225,0.0004928255202640363,0.0007274368697567435,0.0001797285838117198,0.000584520721309553,0.0006121012685862991,-0.0001379391209468029,-0.0001277729286164693,0.0010471683225267436,0.00056949661350177,0.0002787558308310991,0.0003807894971187744,0.0006733489865128787,0.00022336573858322705,0.00011861922733058861,0.0007110271765302961,0.0005111737958279586,-9.925346643258394e-05,-0.0005004080709307589,0.0006899123278932416,0.0004799603272472786,-6.851714732790208e-05,0.000539749824013432,-0.0003994770637100511,-0.00023767713036197376,0.0008136319252868856,0.00045868812557496884,2.238245296447333e-05,-0.0001723798132390655,-0.0001280790815685136,0.0010331278654483254,0.00015902856607681628,-2.8768626527941328e-06,6.928942676363483e-05,0.000557945821750294,-8.458642438176398e-05,0.0006977258207567007,-0.00012178560713480318,0.00046489130966608085,-0.0003542703130220154,-0.0005052830387507687,0.00011838990928313108,0.00048540746552771776,0.0003268656279872125,0.000643265979779635,4.971364993107763e-05,-4.672099024087881e-06,0.0005831812091022554,9.351616315725401e-05,0.0014395428186832504,0.00029244130878731706,0.00030458269773618975,0.001547855916243848,0.001040463563578368,0.0006562964503112573,0.0003579803548386306,0.0007475743553619815,0.0007930860717154182,-0.0005078666440179386,0.00035011801992159845,0.000432682713384842,0.00039591009375838617
UNP,0.0025357307875289847,0.0024149641097938506,0.000778172484810134,-7.81912669733288e-05,-0.0007715920559970168,3.1907537418640884e-05,0.00010333108042740024,0.0014058964444061694,0.00033397008658882075,0.0020362814571860165,0.000749738783121794,0.0026589319661263822,0.0010778500675792575,0.0008140004368591195,0.0015233605618076703,0.001817437174344789,0.0017972127706969037,0.0029092319202172175,0.001980738772087552,-0.00040748251650689083,0.0013472138169029594,0.0017185264718469282,0.0028174130523310643,0.0008027657326736288,0.0010310866531444852,-6.933528099732811e-05,0.0010393793201780074,0.0009413612368534388,0.001174007838592929,-0.0011284631828389284,0.001892012109627804,-0.0007147504570369181,0.00184039761197483,-0.0012549047616486387,0.0016562637559188573,0.00033378299451423125,0.00040078710745767416,0.002316368310140375,0.00047025923921311194,0.0006172146531931431,0.0021030852197894798,-0.0006696508150164979,-0.0006036828440380932,0.0019468844892582813,0.0033353537525919515,0.0013218431204935026,0.0007301674716054626,0.0010061945652246242,0.0005982992628478261,-0.00021525697897416862,0.0014000489529164433,0.003174755416130799,-0.0008362782574830924,0.0004555200280381913,0.0007412077055223198,0.000957383459917397,0.00013010287506264875,-0.00013729765983331818,-0.0003606979993778364,5.1913865523802575e-05,0.0014441260866742615,0.000986428303043264,-9.521785818258429e-05,0.0005475241560889356,0.001066764594667293,0.002943702293068578,-0.0008765173043980173,-0.001464550359033875,4.832619513776587e-05,8.411614669594076e-05,0.0013986014709579024,0.001903808108751994,-0.0004815765369669607,0.0014474508288267933,-0.0007666245933430777,-0.0009803734563441112,-0.00046326637501079053,0.0010731795116226493,0.0005060361988913426,0.0005255943887195017,0.0017155194776315441,-0.0009215115605214947,0.0007963666614454768,0.0006028300839364388,0.001706515276442293,-0.00020677445476819213,0.0007810752277242967,0.001040463563578368,0.004129922812091629,0.0012864842054262655,0.001155276322184227,0.0005007055036897698,0.0016301107487740121,-0.00044140816244781915,-0.00029099384510517467,-0.00011764770354661602,0.0013098866598885654
